CTYFIPS,CTY_NAME,total_worker_pop_2018,total_worker_pop_2013,delta_agro,pct_agro_2018,pct_agro_2013,delta_construct,pct_construct_2018,pct_construct_2013,delta_manufact,pct_manufact_2018,pct_manufact_2013,delta_wholesale,pct_wholesale_2018,pct_wholesale_2013,delta_retail,pct_retail_2018,pct_retail_2013,delta_transport_util,pct_transport_util_2018,pct_transport_util_2013,delta_information,pct_information_2018,pct_information_2013,delta_finance_realest,pct_finance_realest_2018,pct_finance_realest_2013,delta_prof_sci_mgmt_adm,pct_prof_sci_mgmt_adm_2018,pct_prof_sci_mgmt_adm_2013,delta_edu_health,pct_edu_health_2018,pct_edu_health_2013,delta_arts_ent_food_rec,pct_arts_ent_food_rec_2018,pct_arts_ent_food_rec_2013,delta_otherserv,pct_otherserv_2018,pct_otherserv_2013,delta_public_admin,pct_public_admin_2018,pct_public_admin_2013
0500000US47099,"Lawrence County, Tennessee",16131,16992,0,0.023,0.023,0.074074074,0.087,0.081,0.068783069,0.202,0.189,-0.578947368,0.016,0.038,0.106557377,0.135,0.122,0.054794521,0.077,0.073,0.1,0.011,0.01,-0.052631579,0.036,0.038,-0.288135593,0.042,0.059,0.117073171,0.229,0.205,-0.197183099,0.057,0.071,-0.367346939,0.031,0.049,0.255813953,0.054,0.043
0500000US47101,"Lewis County, Tennessee",4941,4484,-0.574468085,0.02,0.047,0.365079365,0.086,0.063,0.734265734,0.248,0.143,1.25,0.036,0.016,-0.244094488,0.096,0.127,-0.606060606,0.026,0.066,-0.428571429,0.012,0.021,0.871794872,0.073,0.039,-0.513888889,0.035,0.072,0.070833333,0.257,0.24,-0.295081967,0.043,0.061,-0.405405405,0.044,0.074,-0.21875,0.025,0.032
0500000US47103,"Lincoln County, Tennessee",14678,14380,0.142857143,0.024,0.021,-0.025974026,0.075,0.077,-0.055776892,0.237,0.251,-0.321428571,0.019,0.028,0.016,0.127,0.125,0.545454545,0.051,0.033,0.090909091,0.012,0.011,0.261904762,0.053,0.042,-0.394230769,0.063,0.104,0.00625,0.161,0.16,0.174603175,0.074,0.063,0.46875,0.047,0.032,0.055555556,0.057,0.054
0500000US47105,"Loudon County, Tennessee",20653,19872,-0.12,0.022,0.025,-0.049382716,0.077,0.081,0.005649718,0.178,0.177,-0.16,0.021,0.025,0.076923077,0.126,0.117,0.03125,0.066,0.064,1.2,0.011,0.005,-0.043478261,0.044,0.046,-0.009090909,0.109,0.11,0,0.185,0.185,0.166666667,0.084,0.072,-0.094339623,0.048,0.053,-0.25,0.03,0.04
0500000US47107,"McMinn County, Tennessee",21141,20880,-0.25,0.015,0.02,-0.25,0.063,0.084,0.003891051,0.258,0.257,-0.48,0.013,0.025,0.080645161,0.134,0.124,-0.035087719,0.055,0.057,1.25,0.009,0.004,-0.128205128,0.034,0.039,-0.09375,0.058,0.064,0.066298343,0.193,0.181,0.369863014,0.1,0.073,-0.133333333,0.039,0.045,0.111111111,0.03,0.027
0500000US47109,"McNairy County, Tennessee",9278,9118,0,0.025,0.025,-0.176470588,0.056,0.068,-0.050420168,0.226,0.238,-0.074074074,0.025,0.027,0.086538462,0.113,0.104,-0.407894737,0.045,0.076,-0.636363636,0.004,0.011,0.166666667,0.035,0.03,-0.161290323,0.052,0.062,0.124423963,0.244,0.217,0.866666667,0.084,0.045,0.042553191,0.049,0.047,-0.18,0.041,0.05
0500000US47111,"Macon County, Tennessee",10215,8965,-0.442622951,0.034,0.061,-0.138297872,0.081,0.094,0.169491525,0.207,0.177,0.733333333,0.026,0.015,0.099236641,0.144,0.131,-0.101449275,0.062,0.069,-0.055555556,0.017,0.018,-0.2,0.044,0.055,-0.212121212,0.052,0.066,0.020408163,0.2,0.196,0.189189189,0.044,0.037,0.487804878,0.061,0.041,-0.282051282,0.028,0.039
0500000US47113,"Madison County, Tennessee",43519,41893,0.166666667,0.007,0.006,-0.172413793,0.048,0.058,-0.015267176,0.129,0.131,0.04,0.026,0.025,-0.074626866,0.124,0.134,0.071428571,0.045,0.042,-0.4,0.009,0.015,-0.047619048,0.04,0.042,-0.025641026,0.076,0.078,0.003448276,0.291,0.29,0.303797468,0.103,0.079,0.163265306,0.057,0.049,-0.169811321,0.044,0.053
0500000US47115,"Marion County, Tennessee",12401,11262,0.214285714,0.017,0.014,0.164383562,0.085,0.073,0.137755102,0.223,0.196,-0.555555556,0.012,0.027,-0.055555556,0.119,0.126,-0.224719101,0.069,0.089,-0.72,0.007,0.025,-0.140350877,0.049,0.057,0.384615385,0.072,0.052,0.098445596,0.212,0.193,-0.084507042,0.065,0.071,0.025,0.041,0.04,-0.256410256,0.029,0.039
0500000US47117,"Marshall County, Tennessee",14297,13188,0.181818182,0.013,0.011,0.027027027,0.076,0.074,0.052208835,0.262,0.249,-0.066666667,0.014,0.015,-0.133858268,0.11,0.127,-0.25,0.048,0.064,-0.25,0.009,0.012,0.132075472,0.06,0.053,0.596491228,0.091,0.057,0.034285714,0.181,0.175,0,0.065,0.065,-0.418181818,0.032,0.055,-0.071428571,0.039,0.042
0500000US47119,"Maury County, Tennessee",42042,36927,-0.4,0.006,0.01,-0.013888889,0.071,0.072,0.045454545,0.138,0.132,-0.12,0.022,0.025,0.120967742,0.139,0.124,0.170731707,0.048,0.041,0.066666667,0.016,0.015,0.016129032,0.063,0.062,0.090909091,0.096,0.088,0.035087719,0.236,0.228,-0.348214286,0.073,0.112,0,0.049,0.049,0.048780488,0.043,0.041
0500000US47121,"Meigs County, Tennessee",4480,3993,,0.025,0,-0.476190476,0.077,0.147,-0.087947883,0.28,0.307,-0.125,0.014,0.016,-0.18852459,0.099,0.122,0.226666667,0.092,0.075,2,0.006,0.002,-0.03125,0.031,0.032,-0.092592593,0.049,0.054,0.3,0.156,0.12,0.673469388,0.082,0.049,0.545454545,0.051,0.033,-0.159090909,0.037,0.044
0500000US47123,"Monroe County, Tennessee",17042,16568,-0.5,0.014,0.028,0,0.077,0.077,0.051587302,0.265,0.252,-0.535714286,0.013,0.028,0.153153153,0.128,0.111,0.25,0.06,0.048,-0.058823529,0.016,0.017,0,0.034,0.034,0.058823529,0.072,0.068,0.068783069,0.202,0.189,-0.123287671,0.064,0.073,-0.45,0.022,0.04,-0.029411765,0.033,0.034
0500000US47125,"Montgomery County, Tennessee",80066,70015,-0.444444444,0.005,0.009,0.116666667,0.067,0.06,0.060869565,0.122,0.115,0.052631579,0.02,0.019,-0.115107914,0.123,0.139,0.163265306,0.057,0.049,-0.210526316,0.015,0.019,0.130434783,0.052,0.046,0.058139535,0.091,0.086,-0.030837004,0.22,0.227,0,0.1,0.1,0,0.042,0.042,-0.02247191,0.087,0.089
0500000US47127,"Moore County, Tennessee",2763,3033,-0.588235294,0.021,0.051,-0.155172414,0.049,0.058,0.311688312,0.303,0.231,0,0.017,0.017,0.061538462,0.138,0.13,0.454545455,0.064,0.044,-0.333333333,0.012,0.018,0.451612903,0.045,0.031,-0.333333333,0.056,0.084,-0.015706806,0.188,0.191,-0.701492537,0.02,0.067,1.714285714,0.057,0.021,-0.482142857,0.029,0.056
0500000US47129,"Morgan County, Tennessee",7263,7270,0.526315789,0.029,0.019,-0.02,0.098,0.1,-0.042372881,0.113,0.118,-0.315789474,0.013,0.019,0.136363636,0.1,0.088,0.059701493,0.071,0.067,-0.5,0.007,0.014,0.25,0.025,0.02,0.456790123,0.118,0.081,-0.041474654,0.208,0.217,-0.181818182,0.063,0.077,-0.020408163,0.048,0.049,-0.175572519,0.108,0.131
0500000US47131,"Obion County, Tennessee",12747,12391,0.037037037,0.028,0.027,0.254545455,0.069,0.055,0.040816327,0.204,0.196,-0.457142857,0.019,0.035,-0.02919708,0.133,0.137,-0.019230769,0.051,0.052,-0.230769231,0.01,0.013,-0.240740741,0.041,0.054,0.083333333,0.065,0.06,0.067010309,0.207,0.194,0.212121212,0.08,0.066,-0.145454545,0.047,0.055,-0.196428571,0.045,0.056
0500000US47133,"Overton County, Tennessee",8982,8122,-0.071428571,0.039,0.042,-0.215686275,0.08,0.102,0.073619632,0.175,0.163,0.470588235,0.025,0.017,0.467391304,0.135,0.092,-0.24,0.076,0.1,0.333333333,0.008,0.006,0,0.037,0.037,-0.245901639,0.046,0.061,-0.008264463,0.24,0.242,-0.015873016,0.062,0.063,0.068181818,0.047,0.044,-0.0625,0.03,0.032
0500000US47135,"Perry County, Tennessee",2790,2788,0,0.033,0.033,-0.162162162,0.093,0.111,1.346938776,0.23,0.098,-0.407407407,0.016,0.027,-0.227848101,0.061,0.079,0.012048193,0.084,0.083,0.208333333,0.029,0.024,-0.68627451,0.016,0.051,4.454545455,0.06,0.011,-0.017985612,0.273,0.278,-0.348837209,0.028,0.043,-0.333333333,0.034,0.051,-0.609090909,0.043,0.11
0500000US47137,"Pickett County, Tennessee",2042,2238,3.555555556,0.082,0.018,0.240506329,0.098,0.079,-0.088888889,0.123,0.135,-0.375,0.005,0.008,0.263157895,0.072,0.057,0.12371134,0.109,0.097,-0.972222222,0.001,0.036,0.545454545,0.068,0.044,-0.181818182,0.054,0.066,-0.403076923,0.194,0.325,0.343283582,0.09,0.067,0.264705882,0.043,0.034,0.823529412,0.062,0.034
0500000US47139,"Polk County, Tennessee",6859,6403,0.625,0.039,0.024,0.342465753,0.098,0.073,-0.094017094,0.212,0.234,-0.551724138,0.013,0.029,-0.137681159,0.119,0.138,-0.116666667,0.053,0.06,-0.529411765,0.008,0.017,0.342105263,0.051,0.038,0.823529412,0.062,0.034,0.010362694,0.195,0.193,-0.029411765,0.066,0.068,-0.03030303,0.032,0.033,-0.105263158,0.051,0.057
0500000US47141,"Putnam County, Tennessee",33590,29428,-0.454545455,0.006,0.011,-0.226190476,0.065,0.084,0.031746032,0.13,0.126,-0.125,0.021,0.024,-0.03875969,0.124,0.129,0.272727273,0.056,0.044,0.555555556,0.014,0.009,-0.086956522,0.042,0.046,0.203389831,0.071,0.059,0.007751938,0.26,0.258,0.122641509,0.119,0.106,0.163265306,0.057,0.049,-0.37037037,0.034,0.054
0500000US47143,"Rhea County, Tennessee",13217,12174,-0.086956522,0.021,0.023,-0.247311828,0.07,0.093,-0.035087719,0.22,0.228,-0.090909091,0.01,0.011,-0.165467626,0.116,0.139,-0.044444444,0.086,0.09,0.333333333,0.016,0.012,0.482758621,0.043,0.029,-0.01754386,0.056,0.057,0.010582011,0.191,0.189,0.68627451,0.086,0.051,0.045454545,0.046,0.044,0.055555556,0.038,0.036
0500000US47145,"Roane County, Tennessee",21345,21494,-0.285714286,0.005,0.007,-0.227272727,0.068,0.088,0.154639175,0.112,0.097,0.090909091,0.024,0.022,0.0078125,0.129,0.128,-0.053333333,0.071,0.075,0.166666667,0.014,0.012,0.257142857,0.044,0.035,0.070866142,0.136,0.127,-0.00921659,0.215,0.217,0.176470588,0.08,0.068,-0.160714286,0.047,0.056,-0.205882353,0.054,0.068
0500000US47147,"Robertson County, Tennessee",33524,30751,0.136363636,0.025,0.022,0.218390805,0.106,0.087,-0.099378882,0.145,0.161,-0.243243243,0.028,0.037,-0.026785714,0.109,0.112,-0.079365079,0.058,0.063,-0.125,0.014,0.016,0.235294118,0.063,0.051,0.046511628,0.09,0.086,-0.010362694,0.191,0.193,0.085714286,0.076,0.07,-0.211538462,0.041,0.052,0.12244898,0.055,0.049
0500000US47149,"Rutherford County, Tennessee",161242,132056,0,0.004,0.004,0,0.064,0.064,0.097560976,0.135,0.123,-0.085714286,0.032,0.035,0.008264463,0.122,0.121,0.033898305,0.061,0.059,-0.235294118,0.026,0.034,-0.083333333,0.066,0.072,0.02247191,0.091,0.089,0.00921659,0.219,0.217,0.010526316,0.096,0.095,0.142857143,0.048,0.042,-0.159090909,0.037,0.044
0500000US47151,"Scott County, Tennessee",8290,7475,-0.4,0.021,0.035,0.597014925,0.107,0.067,0.010582011,0.191,0.189,0.454545455,0.016,0.011,-0.007874016,0.126,0.127,0.069444444,0.077,0.072,0,0.01,0.01,0.107142857,0.031,0.028,-0.283018868,0.038,0.053,-0.12109375,0.225,0.256,-0.290322581,0.044,0.062,0.607142857,0.045,0.028,0.111111111,0.07,0.063
0500000US47153,"Sequatchie County, Tennessee",5929,5459,1.5,0.025,0.01,0.441558442,0.111,0.077,-0.083870968,0.142,0.155,-0.75,0.011,0.044,0.388235294,0.118,0.085,-0.027777778,0.07,0.072,-0.588235294,0.007,0.017,-0.156626506,0.07,0.083,-0.153061224,0.083,0.098,-0.185365854,0.167,0.205,1.163265306,0.106,0.049,-0.244444444,0.034,0.045,-0.06779661,0.055,0.059
0500000US47155,"Sevier County, Tennessee",46263,44114,3,0.008,0.002,-0.051948052,0.073,0.077,0.206349206,0.076,0.063,0.375,0.022,0.016,-0.168604651,0.143,0.172,-0.157894737,0.032,0.038,0,0.014,0.014,0,0.073,0.073,0.010989011,0.092,0.091,0.031007752,0.133,0.129,0.104166667,0.265,0.24,-0.234042553,0.036,0.047,-0.083333333,0.033,0.036
0500000US47157,"Shelby County, Tennessee",432142,415223,-0.333333333,0.002,0.003,-0.041666667,0.046,0.048,0.034883721,0.089,0.086,0,0.034,0.034,-0.008849558,0.112,0.113,0.132743363,0.128,0.113,-0.125,0.014,0.016,-0.084745763,0.054,0.059,0.019607843,0.104,0.102,-0.026086957,0.224,0.23,0,0.094,0.094,-0.019230769,0.051,0.052,-0.06,0.047,0.05
0500000US47159,"Smith County, Tennessee",8792,7830,-0.4,0.024,0.04,-0.109756098,0.073,0.082,-0.175,0.198,0.24,0.882352941,0.032,0.017,0.194174757,0.123,0.103,0.185185185,0.064,0.054,1.75,0.011,0.004,0.242424242,0.041,0.033,-0.015873016,0.062,0.063,-0.01010101,0.196,0.198,-0.025,0.078,0.08,-0.226415094,0.041,0.053,0.757575758,0.058,0.033
0500000US47161,"Stewart County, Tennessee",5222,4774,-0.076923077,0.024,0.026,0.636363636,0.126,0.077,-0.015384615,0.128,0.13,-0.142857143,0.012,0.014,0.509615385,0.157,0.104,-0.052631579,0.072,0.076,-0.083333333,0.011,0.012,-0.181818182,0.027,0.033,-0.265060241,0.061,0.083,-0.208510638,0.186,0.235,-0.205128205,0.062,0.078,0.810810811,0.067,0.037,-0.287234043,0.067,0.094
0500000US47163,"Sullivan County, Tennessee",66020,65652,-0.307692308,0.009,0.013,0.075757576,0.071,0.066,-0.065868263,0.156,0.167,0.086956522,0.025,0.023,-0.02919708,0.133,0.137,-0.162790698,0.036,0.043,-0.047619048,0.02,0.021,0.021276596,0.048,0.047,0.094594595,0.081,0.074,0.057017544,0.241,0.228,0.021052632,0.097,0.095,-0.160714286,0.047,0.056,0.129032258,0.035,0.031
0500000US47165,"Sumner County, Tennessee",90151,77587,0.4,0.007,0.005,-0.045454545,0.063,0.066,0.121495327,0.12,0.107,0.131578947,0.043,0.038,-0.09929078,0.127,0.141,0.052631579,0.06,0.057,0,0.018,0.018,-0.046875,0.061,0.064,0.114583333,0.107,0.096,0.009615385,0.21,0.208,-0.118811881,0.089,0.101,0.019230769,0.053,0.052,-0.086956522,0.042,0.046
0500000US47167,"Tipton County, Tennessee",27266,26217,-0.25,0.009,0.012,0.135135135,0.084,0.074,-0.078571429,0.129,0.14,0.413793103,0.041,0.029,0.07826087,0.124,0.115,0.014084507,0.072,0.071,-0.416666667,0.007,0.012,-0.229508197,0.047,0.061,0.391304348,0.096,0.069,0.014084507,0.216,0.213,-0.24691358,0.061,0.081,-0.122807018,0.05,0.057,-0.03030303,0.064,0.066
0500000US47169,"Trousdale County, Tennessee",4051,3330,1.4375,0.039,0.016,1.5,0.105,0.042,0.5,0.147,0.098,-0.216216216,0.029,0.037,-0.253164557,0.118,0.158,-0.321428571,0.076,0.112,,0.009,0,0.594594595,0.059,0.037,-0.112359551,0.079,0.089,-0.11790393,0.202,0.229,-0.067567568,0.069,0.074,-0.11627907,0.038,0.043,-0.53125,0.03,0.064
0500000US47171,"Unicoi County, Tennessee",7063,6908,-0.393939394,0.02,0.033,0.208333333,0.087,0.072,0.102272727,0.194,0.176,-0.142857143,0.018,0.021,0.377777778,0.124,0.09,-0.057142857,0.066,0.07,-0.611111111,0.007,0.018,-0.314285714,0.024,0.035,0.563636364,0.086,0.055,-0.1953125,0.206,0.256,0.338983051,0.079,0.059,-0.288135593,0.042,0.059,-0.142857143,0.048,0.056
0500000US47173,"Union County, Tennessee",7209,6765,0.307692308,0.017,0.013,0.084745763,0.128,0.118,-0.224390244,0.159,0.205,-0.581818182,0.023,0.055,0.436781609,0.125,0.087,0.08974359,0.085,0.078,0.416666667,0.017,0.012,0.057142857,0.037,0.035,-0.181818182,0.072,0.088,0.139037433,0.213,0.187,0.720930233,0.074,0.043,-0.236842105,0.029,0.038,-0.463414634,0.022,0.041
0500000US47175,"Van Buren County, Tennessee",2153,2246,3.363636364,0.048,0.011,-0.453703704,0.059,0.108,0.047619048,0.22,0.21,2,0.012,0.004,-0.475806452,0.065,0.124,-0.133333333,0.039,0.045,-0.352941176,0.011,0.017,0.30952381,0.055,0.042,0.641025641,0.064,0.039,-0.004807692,0.207,0.208,0.621212121,0.107,0.066,-0.394736842,0.023,0.038,0.022727273,0.09,0.088
0500000US47177,"Warren County, Tennessee",16895,15799,0.184210526,0.045,0.038,0.41509434,0.075,0.053,0.185520362,0.262,0.221,-0.076923077,0.024,0.026,-0.213235294,0.107,0.136,-0.288135593,0.042,0.059,-0.238095238,0.016,0.021,-0.277777778,0.039,0.054,0.166666667,0.063,0.054,-0.075376884,0.184,0.199,0.074074074,0.058,0.054,-0.142857143,0.042,0.049,0.222222222,0.044,0.036
0500000US47179,"Washington County, Tennessee",58720,56237,0.8,0.009,0.005,-0.166666667,0.05,0.06,-0.056910569,0.116,0.123,-0.12,0.022,0.025,0.007692308,0.131,0.13,-0.058823529,0.032,0.034,-0.15,0.017,0.02,-0.125,0.049,0.056,0.267605634,0.09,0.071,-0.042207792,0.295,0.308,0.152173913,0.106,0.092,0.255813953,0.054,0.043,-0.0625,0.03,0.032
0500000US47181,"Wayne County, Tennessee",5753,5846,0.92,0.048,0.025,-0.268817204,0.068,0.093,-0.254054054,0.138,0.185,-0.444444444,0.015,0.027,-0.196428571,0.09,0.112,0.697674419,0.073,0.043,0.666666667,0.02,0.012,-0.23880597,0.051,0.067,1.235294118,0.038,0.017,0.01509434,0.269,0.265,0.382978723,0.065,0.047,-0.352941176,0.033,0.051,0.596491228,0.091,0.057
0500000US47183,"Weakley County, Tennessee",14302,14281,0.085714286,0.038,0.035,-0.345454545,0.036,0.055,0.067073171,0.175,0.164,-0.090909091,0.03,0.033,0.043478261,0.12,0.115,-0.06122449,0.046,0.049,-0.181818182,0.009,0.011,-0.233333333,0.023,0.03,-0.036363636,0.053,0.055,-0.118589744,0.275,0.312,0.890909091,0.104,0.055,-0.113636364,0.039,0.044,0.214285714,0.051,0.042
0500000US47185,"White County, Tennessee",10087,10006,0.045454545,0.023,0.022,-0.382022472,0.055,0.089,-0.0781893,0.224,0.243,0.409090909,0.031,0.022,0.294736842,0.123,0.095,0.154929577,0.082,0.071,2,0.009,0.003,-0.060606061,0.031,0.033,0.65625,0.053,0.032,-0.061946903,0.212,0.226,0.044117647,0.071,0.068,-0.11627907,0.038,0.043,-0.109090909,0.049,0.055
0500000US47187,"Williamson County, Tennessee",110383,91041,-0.142857143,0.006,0.007,0.127659574,0.053,0.047,0.026666667,0.077,0.075,-0.35,0.026,0.04,-0.009433962,0.105,0.106,-0.181818182,0.027,0.033,-0.117647059,0.03,0.034,-0.031914894,0.091,0.094,0.149253731,0.154,0.134,-0.046153846,0.248,0.26,0.176470588,0.1,0.085,0.038461538,0.054,0.052,-0.147058824,0.029,0.034
0500000US47189,"Wilson County, Tennessee",66073,55107,-0.545454545,0.005,0.011,-0.043478261,0.066,0.069,0.020618557,0.099,0.097,0.076923077,0.042,0.039,-0.087591241,0.125,0.137,0.030769231,0.067,0.065,-0.130434783,0.02,0.023,0.111111111,0.08,0.072,0.117021277,0.105,0.094,-0.068627451,0.19,0.204,0.086956522,0.1,0.092,0.12244898,0.055,0.049,-0.0625,0.045,0.048
0500000US48001,"Anderson County, Texas",19206,19921,0.086419753,0.088,0.081,-0.114754098,0.054,0.061,1.137931034,0.062,0.029,-0.117647059,0.015,0.017,0.453846154,0.189,0.13,-0.057142857,0.066,0.07,-0.5,0.005,0.01,-0.114285714,0.031,0.035,0.21875,0.078,0.064,-0.086206897,0.212,0.232,0.016949153,0.06,0.059,-0.181818182,0.045,0.055,-0.405063291,0.094,0.158
0500000US48003,"Andrews County, Texas",8221,7048,-0.043478261,0.264,0.276,0.130434783,0.078,0.069,-0.169230769,0.054,0.065,-0.766666667,0.007,0.03,1.188679245,0.116,0.053,0.263888889,0.091,0.072,1,0.014,0.007,2.117647059,0.053,0.017,0.016666667,0.061,0.06,-0.307692308,0.153,0.221,-0.171428571,0.058,0.07,-0.326086957,0.031,0.046,0.428571429,0.02,0.014
0500000US48005,"Angelina County, Texas",35779,35765,0.212121212,0.04,0.033,0.046153846,0.068,0.065,-0.106870229,0.117,0.131,-0.352941176,0.022,0.034,0.218181818,0.134,0.11,-0.044444444,0.043,0.045,-0.666666667,0.005,0.015,0.166666667,0.042,0.036,0.161764706,0.079,0.068,-0.065217391,0.258,0.276,-0.032608696,0.089,0.092,0.090909091,0.06,0.055,0.024390244,0.042,0.041
0500000US48007,"Aransas County, Texas",10195,9106,-0.12962963,0.047,0.054,-0.03125,0.124,0.128,-0.253731343,0.05,0.067,1.666666667,0.032,0.012,-0.311688312,0.106,0.154,-0.340425532,0.031,0.047,-0.285714286,0.005,0.007,-0.096153846,0.047,0.052,-0.219047619,0.082,0.105,0.08,0.189,0.175,0.462962963,0.158,0.108,0.272727273,0.07,0.055,0.666666667,0.06,0.036
0500000US48009,"Archer County, Texas",4385,4164,-0.176470588,0.098,0.119,0.193548387,0.074,0.062,-0.153846154,0.077,0.091,0.03030303,0.034,0.033,-0.038167939,0.126,0.131,-0.272727273,0.048,0.066,-0.285714286,0.01,0.014,0.558823529,0.053,0.034,0.184615385,0.077,0.065,0.019607843,0.26,0.255,0,0.037,0.037,0.30952381,0.055,0.042,0.019230769,0.053,0.052
0500000US48011,"Armstrong County, Texas",951,848,0.254385965,0.143,0.114,-0.304878049,0.114,0.164,1.081081081,0.077,0.037,-0.583333333,0.02,0.048,-0.215053763,0.073,0.093,0.204545455,0.053,0.044,-1,0,0.02,-0.229166667,0.037,0.048,-0.038461538,0.05,0.052,0.209302326,0.26,0.215,0.311111111,0.059,0.045,-0.46,0.027,0.05,0.23943662,0.088,0.071
0500000US48013,"Atascosa County, Texas",20037,18453,0.25,0.095,0.076,-0.0546875,0.121,0.128,0,0.075,0.075,-0.457142857,0.019,0.035,0.024793388,0.124,0.121,0.454545455,0.08,0.055,-0.428571429,0.008,0.014,-0.328125,0.043,0.064,0.048387097,0.065,0.062,-0.171052632,0.189,0.228,0.191176471,0.081,0.068,0.483870968,0.046,0.031,0.25,0.055,0.044
0500000US48015,"Austin County, Texas",13801,12939,-0.090909091,0.05,0.055,-0.02020202,0.097,0.099,-0.342696629,0.117,0.178,0.193548387,0.037,0.031,-0.102739726,0.131,0.146,-0.27027027,0.054,0.074,0.125,0.009,0.008,0.255319149,0.059,0.047,0.5,0.096,0.064,0.237804878,0.203,0.164,0,0.057,0.057,0,0.042,0.042,0.4,0.049,0.035
0500000US48017,"Bailey County, Texas",3273,3252,0.331491713,0.241,0.181,-0.133333333,0.065,0.075,0.586956522,0.073,0.046,-0.75308642,0.02,0.081,4,0.135,0.027,-0.31,0.069,0.1,-0.529411765,0.008,0.017,0.277777778,0.046,0.036,-0.24,0.038,0.05,-0.331550802,0.125,0.187,-0.460176991,0.061,0.113,0.875,0.075,0.04,-0.0625,0.045,0.048
0500000US48019,"Bandera County, Texas",9243,8520,0.738095238,0.073,0.042,-0.04,0.12,0.125,0.545454545,0.068,0.044,1.428571429,0.034,0.014,0.129032258,0.105,0.093,0,0.024,0.024,1.625,0.021,0.008,-0.126582278,0.069,0.079,-0.462184874,0.064,0.119,0.021367521,0.239,0.234,-0.162162162,0.062,0.074,0.164179104,0.078,0.067,-0.443037975,0.044,0.079
0500000US48021,"Bastrop County, Texas",35049,32720,0,0.025,0.025,0.201680672,0.143,0.119,-0.116504854,0.091,0.103,0.3125,0.021,0.016,-0.073170732,0.114,0.123,0.191176471,0.081,0.068,-0.2,0.012,0.015,-0.023255814,0.042,0.043,-0.24,0.076,0.1,0.143678161,0.199,0.174,-0.113924051,0.07,0.079,-0.043478261,0.044,0.046,-0.056818182,0.083,0.088
0500000US48023,"Baylor County, Texas",1505,1458,0.240506329,0.098,0.079,-0.76875,0.037,0.16,0.208333333,0.029,0.024,-0.25,0.021,0.028,-0.112359551,0.079,0.089,-0.255319149,0.035,0.047,-0.242424242,0.025,0.033,0.196428571,0.067,0.056,-0.234375,0.049,0.064,0.244274809,0.326,0.262,12.6,0.136,0.01,-0.13253012,0.072,0.083,-0.621212121,0.025,0.066
0500000US48025,"Bee County, Texas",9449,10161,-0.132743363,0.098,0.113,0.240740741,0.067,0.054,-0.166666667,0.035,0.042,0.315789474,0.025,0.019,0.396694215,0.169,0.121,0.384615385,0.072,0.052,-0.545454545,0.005,0.011,0.47826087,0.034,0.023,-0.219512195,0.032,0.041,-0.085972851,0.202,0.221,0.25862069,0.073,0.058,-0.395348837,0.052,0.086,-0.144654088,0.136,0.159
0500000US48027,"Bell County, Texas",139158,120538,0.125,0.009,0.008,0.290909091,0.071,0.055,-0.050847458,0.056,0.059,-0.083333333,0.022,0.024,-0.0625,0.12,0.128,0.02173913,0.047,0.046,-0.0625,0.015,0.016,0.065217391,0.049,0.046,0.055555556,0.095,0.09,0.030888031,0.267,0.259,-0.04,0.096,0.1,-0.111111111,0.048,0.054,-0.061403509,0.107,0.114
0500000US48029,"Bexar County, Texas",887464,782973,0.333333333,0.012,0.009,0.067567568,0.079,0.074,-0.083333333,0.055,0.06,-0.08,0.023,0.025,-0.008264463,0.12,0.121,0.093023256,0.047,0.043,-0.1,0.018,0.02,-0.02173913,0.09,0.092,0.045454545,0.115,0.11,0,0.231,0.231,0.054054054,0.117,0.111,-0.078431373,0.047,0.051,-0.148148148,0.046,0.054
0500000US48031,"Blanco County, Texas",5343,4784,0.188679245,0.063,0.053,-0.277456647,0.125,0.173,0.906976744,0.082,0.043,0.857142857,0.039,0.021,0.150537634,0.107,0.093,0.268292683,0.052,0.041,0.75,0.014,0.008,-0.384615385,0.032,0.052,0.428571429,0.12,0.084,0.037914692,0.219,0.211,-0.228571429,0.081,0.105,-0.638554217,0.03,0.083,0.090909091,0.036,0.033
0500000US48033,"Borden County, Texas",278,283,0.118110236,0.284,0.254,3.375,0.14,0.032,-0.864197531,0.011,0.081,-0.702702703,0.022,0.074,-0.608695652,0.018,0.046,0.125,0.036,0.032,,0,0,-0.12,0.022,0.025,4.928571429,0.083,0.014,-0.35483871,0.18,0.279,-1,0,0.004,9.857142857,0.076,0.007,-0.151315789,0.129,0.152
